epoch,train_loss,val_loss,train_acc,val_acc,val_top5,lr
25,0.013988610601689466,1.6109988721106139,0.9960654379788776,0.7101328903654485,0.8870431893687708,0.0008535533905932737
26,0.009560178048086353,1.4285897836336663,0.9979291778836198,0.7200996677740864,0.8928571428571429,0.0008422735529643444
27,0.0141379302469784,1.5557919613942752,0.9952371091323255,0.7051495016611296,0.8895348837209303,0.0008306559326618259
28,0.03063311307255366,1.5042933518704387,0.9906813004762891,0.7117940199335548,0.8878737541528239,0.0008187119948743449
29,0.02559959693630738,1.5528300988713768,0.9915096293228411,0.6993355481727574,0.8862126245847176,0.0008064535268264883
30,0.029830258364811752,1.5569407646838216,0.9913025471112031,0.6868770764119602,0.8820598006644518,0.0007938926261462366
31,0.022054787351253994,1.5281563240824347,0.9933733692275833,0.7009966777408638,0.8920265780730897,0.0007810416889260653
32,0.017383227093566843,1.6345012183997323,0.9942016980741354,0.6918604651162791,0.8812292358803987,0.0007679133974894983
33,0.01682290010824244,1.6311423445856847,0.9948229447090495,0.6976744186046512,0.8787375415282392,0.0007545207078751857
34,0.024986199247748198,1.5898324595733337,0.9915096293228411,0.6935215946843853,0.882890365448505,0.0007408768370508576
35,0.024378621694434194,1.6677881348568735,0.9908883826879271,0.6910299003322259,0.8795681063122923,0.0007269952498697733
36,0.024726203807295417,1.5419779877329982,0.9915096293228411,0.7051495016611296,0.8878737541528239,0.0007128896457825364
37,0.018079056926989658,1.5026760972615492,0.9939946158624974,0.7117940199335548,0.8995016611295681,0.0006985739453173903
38,0.010883308464549768,1.3970277776749822,0.9964796024021536,0.7350498338870431,0.9019933554817275,0.0006840622763423391
39,0.00561782375319814,1.487955898937593,0.9977220956719818,0.7209302325581395,0.8978405315614618,0.0006693689601226458
40,0.003529587500980663,1.4246535641806466,0.99896458894181,0.7209302325581395,0.9069767441860465,0.0006545084971874737
41,0.0021990835357477262,1.4171837912841492,0.999171671153448,0.729235880398671,0.9111295681063123,0.0006394955530196147
42,0.0017401296965942818,1.386044280473576,0.999171671153448,0.7375415282392026,0.9119601328903655,0.0006243449435824276
43,0.0018890052139137572,1.3935174949937486,0.99896458894181,0.7433554817275747,0.9111295681063123,0.0006090716206982714
44,0.0016151427185914407,1.391382524737488,0.999378753365086,0.7408637873754153,0.9069767441860465,0.0005936906572928624
45,0.0015026722415791064,1.3738775483001506,0.999171671153448,0.7450166112956811,0.9177740863787376,0.0005782172325201155
46,0.0015514993746568,1.386905628977424,0.99896458894181,0.7408637873754153,0.9119601328903655,0.0005626666167821521
47,0.0013081001480318567,1.358060901743233,0.999378753365086,0.7433554817275747,0.915282392026578,0.0005470541566592572
48,0.0013102939790919893,1.375524954146325,0.999171671153448,0.7416943521594684,0.9136212624584718,0.0005313952597646568
49,0.001185947556651917,1.3839746654231684,0.999171671153448,0.7466777408637874,0.915282392026578,0.0005157053795390641
50,0.001450074017719217,1.3535420197585097,0.999171671153448,0.7491694352159468,0.9161129568106312,0.0005
51,0.0012606706498847148,1.3626725451890813,0.99896458894181,0.7541528239202658,0.915282392026578,0.00048429462046093585
52,0.0012643602131813968,1.3621109625033763,0.99896458894181,0.7508305647840532,0.9169435215946844,0.0004686047402353433
53,0.001378938904408772,1.3491855396384813,0.9987575067301718,0.7541528239202658,0.9161129568106312,0.00045294584334074284
54,0.001073685534669197,1.366219662352654,0.999171671153448,0.7491694352159468,0.9161129568106312,0.00043733338321784784
55,0.001042928525839689,1.3655144098985235,0.999171671153448,0.7508305647840532,0.9194352159468439,0.0004217827674798845
56,0.0012320712822860382,1.3742094000312577,0.99896458894181,0.7458471760797342,0.9127906976744186,0.0004063093427071376
57,0.0012613798328341742,1.3617958008648945,0.999171671153448,0.7524916943521595,0.915282392026578,0.0003909283793017289
58,0.001167530227482791,1.351133288735171,0.999171671153448,0.7533222591362126,0.9169435215946844,0.0003756550564175727
59,0.0012560706376404261,1.357628646483057,0.999171671153448,0.7533222591362126,0.9161129568106312,0.0003605044469803854
60,0.0011606310731753112,1.3538801171058832,0.99896458894181,0.7549833887043189,0.9177740863787376,0.00034549150281252633
61,0.0011905555918832738,1.364851744864074,0.999171671153448,0.7508305647840532,0.9194352159468439,0.0003306310398773543
62,0.0011094444211273223,1.3540453491020836,0.999171671153448,0.75,0.9144518272425249,0.00031593772365766105
63,0.0011698333687356296,1.360091572980152,0.99896458894181,0.7483388704318937,0.9177740863787376,0.00030142605468260977
64,0.0011329235658262904,1.3517224020340117,0.999171671153448,0.7524916943521595,0.9177740863787376,0.00028711035421746366
65,0.001557771600184718,1.3620875325313835,0.999378753365086,0.7516611295681063,0.920265780730897,0.00027300475013022663
66,0.0011049917850573822,1.3767505959418922,0.99896458894181,0.7558139534883721,0.9161129568106312,0.0002591231629491423
67,0.001141056409157068,1.3499783083449963,0.999171671153448,0.7558139534883721,0.925249169435216,0.00024547929212481435
68,0.0010673611967349336,1.3644142935046326,0.99896458894181,0.7574750830564784,0.9169435215946844,0.00023208660251050156
69,0.0011289227845633959,1.3577642337824418,0.99896458894181,0.7549833887043189,0.9194352159468439,0.0002189583110739348
70,0.001133134484063628,1.3620743601029102,0.99896458894181,0.7583056478405316,0.9194352159468439,0.00020610737385376348
71,0.00109544773481042,1.3940943950830504,0.99896458894181,0.7549833887043189,0.9219269102990033,0.00019354647317351188
72,0.001081106923931124,1.3567959018719948,0.999171671153448,0.7616279069767442,0.9260797342192691,0.00018128800512565513
73,0.0010635899223606193,1.3664830919120003,0.999171671153448,0.7549833887043189,0.9177740863787376,0.00016934406733817414
74,0.0010588657883144168,1.3710293088640486,0.999378753365086,0.7541528239202658,0.9177740863787376,0.00015772644703565563
75,0.0010430610903242204,1.3757962515187818,0.9987575067301718,0.7599667774086378,0.9169435215946844,0.00014644660940672628
76,0.0009832639678362012,1.3726690924444864,0.999378753365086,0.7583056478405316,0.915282392026578,0.00013551568628929433
77,0.0009992033533220554,1.3689382416861398,0.999378753365086,0.7524916943521595,0.9244186046511628,0.00012494446518477025
78,0.0010356101270872998,1.3615554020650362,0.9987575067301718,0.7574750830564784,0.9219269102990033,0.00011474337861210544
79,0.0010390831437303012,1.3648083059494678,0.999171671153448,0.7591362126245847,0.9210963455149501,0.00010492249381215479
80,0.0009717438180991913,1.341782577806137,0.999171671153448,0.7583056478405316,0.9210963455149501,9.549150281252633e-05
81,0.0009937924019556355,1.3427692853731175,0.999171671153448,0.7558139534883721,0.920265780730897,8.645971286271903e-05
82,0.0009787694147416575,1.3492917159071,0.99896458894181,0.7574750830564784,0.9194352159468439,7.783603724899258e-05
83,0.00098299856732854,1.3436766130187583,0.999171671153448,0.7549833887043189,0.9210963455149501,6.962898649802824e-05
84,0.0009436466896786807,1.360034356481609,0.999171671153448,0.7599667774086378,0.920265780730897,6.184665997806827e-05
85,0.0009704070398327865,1.3556964642977793,0.99896458894181,0.7574750830564784,0.9244186046511628,5.449673790581611e-05
86,0.0009344366179804738,1.3302103989940148,0.999171671153448,0.7591362126245847,0.9210963455149501,4.758647376699032e-05
87,0.0009315310612719283,1.359517548963477,0.999171671153448,0.7574750830564784,0.9194352159468439,4.112268715800943e-05
88,0.0009288636515834506,1.3554379140023773,0.999171671153448,0.7632890365448505,0.9210963455149501,3.5111757055874326e-05
89,0.0009089288170525965,1.3479856541782518,0.999171671153448,0.7616279069767442,0.9260797342192691,2.9559615522887274e-05
90,0.0009184483046068474,1.3466696778801193,0.999171671153448,0.7583056478405316,0.9235880398671097,2.4471741852423235e-05
91,0.0009524906414791737,1.3424914912924022,0.99896458894181,0.7624584717607974,0.9177740863787376,1.985315716152847e-05
92,0.0008819881347555261,1.3477651367947905,0.999378753365086,0.7632890365448505,0.9210963455149501,1.5708419435684463e-05
93,0.0009207473232699331,1.3554837180926553,0.999171671153448,0.7549833887043189,0.925249169435216,1.2041619030626282e-05
94,0.0008868885277360391,1.3559061459132604,0.999171671153448,0.7599667774086378,0.9235880398671097,8.856374635655695e-06
95,0.0008896318719270663,1.3422308514680577,0.999378753365086,0.7616279069767442,0.9219269102990033,6.15582970243117e-06
96,0.0008614948754172869,1.3633674006921508,0.999792917788362,0.760797342192691,0.9227574750830565,3.942649342761117e-06
97,0.0008807120102969632,1.3572217934947473,0.999378753365086,0.7591362126245847,0.9227574750830565,2.219017698460002e-06
98,0.0008899962143843492,1.3461446270990214,0.999585835576724,0.7624584717607974,0.9277408637873754,9.866357858642206e-07
99,0.000866456292484873,1.3608328939672325,0.999585835576724,0.7591362126245847,0.9227574750830565,2.467198171342e-07
100,0.00088571480130122,1.3809235642518711,0.99896458894181,0.7632890365448505,0.920265780730897,0.0
