epoch,train_loss,val_loss,train_acc,val_acc,val_top5,lr
1,0.1589417554388742,5.353214804120238,0.004555808656036446,0.007475083056478406,0.020764119601328904,0.00011999999999999999
2,0.032626038099000554,5.334823141066339,0.008283288465520811,0.006644518272425249,0.029069767441860465,0.00017999999999999998
3,0.030561972199654723,5.305796772142581,0.03189066059225513,0.0049833887043189366,0.0340531561461794,0.00023999999999999998
4,0.025878553180578308,5.237625261477854,0.14454338372333816,0.013289036544850499,0.06727574750830564,0.0003
5,0.02147070872586789,5.09716813192019,0.286187616483744,0.04318936877076412,0.1536544850498339,0.0003
6,0.01870331273707921,4.8536571806847455,0.4123006833712984,0.1403654485049834,0.36129568106312293,0.0002999179886011389
7,0.016073768594714766,4.5028750476647055,0.5257817353489336,0.3388704318936877,0.5996677740863787,0.00029967204408281613
8,0.014312702656559049,4.036948665035919,0.5800372747980949,0.5373754152823921,0.7724252491694352,0.0002992624353817517
9,0.013552933591723652,3.4829130386593334,0.6160695796231104,0.6403654485049833,0.8729235880398671,0.00029868961039904624
10,0.012862028824664971,2.908455954041592,0.6560364464692483,0.7068106312292359,0.9235880398671097,0.00029795419551040833
11,0.011741118237714104,2.4007489673323015,0.6856492027334852,0.7624584717607974,0.9401993355481728,0.0002970569948812214
12,0.011566579979581137,2.0112353468258117,0.6781942431145165,0.8048172757475083,0.9518272425249169,0.0002959989895872009
13,0.010095228729192935,1.7520356320859587,0.7173327811141023,0.8264119601328903,0.9584717607973422,0.0002947813365416023
14,0.01017009533866916,1.5978448549378355,0.724580658521433,0.8413621262458472,0.9601328903654485,0.0002934053672301536
15,0.010349535884913833,1.5226747348063017,0.7291364671774695,0.8463455149501661,0.9617940199335548,0.00029187258625509513
16,0.009635337005678134,1.4989014329308292,0.7212673431352247,0.8496677740863787,0.9609634551495017,0.0002901846696899191
17,0.00991397660943456,1.5067554478629483,0.724580658521433,0.8579734219269103,0.9626245847176079,0.0002883434632466077
18,0.009093278225618928,1.534776964456932,0.7490163594947195,0.8571428571428571,0.9634551495016611,0.00028635098025737434
19,0.008619518872039178,1.5768522103363494,0.7703458272934355,0.8596345514950167,0.9651162790697675,0.0002842093994731145
20,0.009448677661669973,1.6227690741865342,0.7409401532408366,0.8637873754152824,0.9642857142857143,0.00028192106268097334
21,0.008142959966223403,1.6736308827352682,0.764961689790847,0.8612956810631229,0.9667774086378738,0.0002794884721436361
22,0.00855374399597297,1.7252284328010787,0.7628908676744668,0.8637873754152824,0.9667774086378738,0.0002769142878631403
23,0.008108702519559278,1.7777871645962282,0.7759370470076621,0.8612956810631229,0.96843853820598,0.000274201324672203
24,0.008680010528135315,1.8219454894430218,0.7577138123835162,0.8612956810631229,0.967607973421927,0.0002713525491562421
25,0.0074859430276642,1.8728016555507319,0.7943673638434459,0.8612956810631229,0.9642857142857143,0.00026837107640945905
26,0.008509061242467062,1.9192679645215158,0.7575067301718782,0.856312292358804,0.9642857142857143,0.00026526016662852886
27,0.007226006786994131,1.9647852982397491,0.8134189273141437,0.8588039867109635,0.9642857142857143,0.0002620232215476231
28,0.006846732128821167,2.008546091789423,0.8173534893352661,0.8554817275747508,0.9642857142857143,0.00025866378071866334
29,0.007493630492491588,2.0419709983458154,0.8134189273141437,0.8571428571428571,0.9617940199335548,0.00025518551764087326
30,0.007374918144439276,2.077865149095605,0.8049285566369849,0.8588039867109635,0.9642857142857143,0.00025159223574386114
31,0.006825539615125985,2.105557543494773,0.8148685027956099,0.8596345514950167,0.9642857142857143,0.00024788786422862526
32,0.007137647573059885,2.1305748541093745,0.8111410229861254,0.8629568106312292,0.9626245847176079,0.00024407645377103054
33,0.00834015368400645,2.1429548216024505,0.7699316628701595,0.8621262458471761,0.9626245847176079,0.00024016217209245374
34,0.007477672875969352,2.1602581101794573,0.7935390349968938,0.8646179401993356,0.9659468438538206,0.0002361492994024415
35,0.006897461744306733,2.1770230999024602,0.816318078277076,0.8679401993355482,0.9642857142857143,0.00023204222371836402
36,0.0070498805732697135,2.191139265548351,0.7925036239387037,0.8621262458471761,0.9634551495016611,0.00022784543606718227
37,0.00660881662935996,2.2045640981078543,0.826672188858977,0.8604651162790697,0.9609634551495017,0.0002235635255745762
38,0.007567353032863581,2.2132761197232727,0.785669910954649,0.8596345514950167,0.9601328903654485,0.00021920117444680317
39,0.006458812545294351,2.227696976392372,0.8279146821288051,0.8529900332225914,0.9593023255813954,0.0002147631528507739
40,0.00723693513221621,2.2366913046155656,0.7831849244149928,0.8538205980066446,0.9584717607973422,0.0002102543136979454
41,0.006243212695294179,2.246499858425305,0.8388900393456202,0.8496677740863787,0.957641196013289,0.0002056795873377331
42,0.007542926428901062,2.2462679119997246,0.7773866224891282,0.8504983388704319,0.9593023255813954,0.00020104397616624645
43,0.007400170958557159,2.2463124812243387,0.7931248705736177,0.8521594684385382,0.9568106312292359,0.0001963525491562421
44,0.0067494742469103195,2.2505957098102254,0.8018223234624146,0.8496677740863787,0.9551495016611296,0.00019161043631427666
45,0.006339190602457804,2.257879973249974,0.8246013667425968,0.8488372093023255,0.957641196013289,0.00018682282307111987
46,0.006635391166123958,2.26376865908157,0.8094843652930214,0.8488372093023255,0.9601328903654485,0.00018199494461156203
47,0.006934334280498712,2.259508320659498,0.7974735970180161,0.8504983388704319,0.9601328903654485,0.00017713208014981648
48,0.007084852692940618,2.2562209415277374,0.8034789811555187,0.845514950166113,0.9617940199335548,0.00017223954715677627
49,0.00691231661735592,2.2522564282845026,0.8016152412507765,0.8480066445182725,0.9609634551495017,0.00016732269554543794
50,0.006739671038139031,2.259936336267034,0.784841582108097,0.8471760797342193,0.9609634551495017,0.00016238690182084986
51,0.006941627256907727,2.26136660417449,0.8171464071236281,0.845514950166113,0.9601328903654485,0.00015743756320098332
52,0.0064473018073770965,2.2648803395686357,0.8281217643404432,0.8446843853820598,0.9601328903654485,0.00015248009171495378
53,0.005754511376468129,2.2743070988956084,0.856284945123214,0.840531561461794,0.9601328903654485,0.00014751990828504622
54,0.005726958666215373,2.285792366214765,0.8384758749223442,0.8430232558139535,0.9601328903654485,0.00014256243679901663
55,0.006290841672607266,2.2925580549873783,0.8347483951128598,0.8446843853820598,0.957641196013289,0.00013761309817915014
56,0.005487611020224673,2.3078858080100377,0.8529716297370056,0.845514950166113,0.9568106312292359,0.00013267730445456208
57,0.005382775237950999,2.3204070868286184,0.8475874922344171,0.8413621262458472,0.9543189368770764,0.00012776045284322368
58,0.005260178405462646,2.3263215939467927,0.8436529302132947,0.8471760797342193,0.9551495016611296,0.00012286791985018355
59,0.005822909155349801,2.3348400073986117,0.8254296955891489,0.8413621262458472,0.9559800664451827,0.00011800505538843798
60,0.005373479479436125,2.3416576088464933,0.8480016566576931,0.8388704318936877,0.9551495016611296,0.00011317717692888012
61,0.005747830845074905,2.343510701410794,0.8438600124249327,0.8421926910299004,0.9543189368770764,0.00010838956368572334
62,0.006632288951339306,2.33370356385494,0.8084489542348312,0.8421926910299004,0.9534883720930233,0.0001036474508437579
63,0.00616692868611769,2.3295829387202214,0.816318078277076,0.8438538205980066,0.9526578073089701,9.895602383375353e-05
64,0.005496342903683459,2.3299048295448785,0.8258438600124249,0.8438538205980066,0.9534883720930233,9.432041266226686e-05
65,0.004903351235059571,2.3359714809842282,0.8633257403189066,0.8438538205980066,0.9543189368770764,8.97456863020546e-05
66,0.0064988029303376235,2.3262075205577966,0.8219092979913025,0.845514950166113,0.9551495016611296,8.523684714922608e-05
67,0.00581081738052747,2.323825491623229,0.8312279975150134,0.8438538205980066,0.9559800664451827,8.079882555319684e-05
